id,video_path,question,options,gold,pred_video,pred_7B_note,pred_72B_note,score_video,score_7B,score_72B,note_7B,note_72B
51551_clip_34_quantity,videos/level_1/51551/clip_34.mp4,What bin setting is visible on the microscope display?,"{""A"": ""1x1"", ""B"": ""3x3"", ""C"": ""4x4"", ""D"": ""2x2""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [
    ""10X"",
    ""20X"",
    ""40X"",
    ""60X"",
    ""15.0%"",
    ""100 ms"",
    ""2x2"",
    ""992.4 μm"",
    ""5.536""
  ],
  ""counts"": {
    ""objective lenses"": 3,
    ""percentages"": 3,
    ""time"": 1,
    ""binning settings"": 1,
    ""stage dimensions"": 1
  },
  ""measurements_observed"": [
    ""Exposure time: 100 milliseconds"",
    ""Binning: 2x2"",
    ""Stage dimensions: 992.4 μm x 5.536 mm""
  ]
}
```","```json
{
  ""numbers_visible"": [
    ""10X Dip"",
    ""20X Dry"",
    ""60X TIRF"",
    ""100%"",
    ""50%"",
    ""100%"",
    ""15.0%"",
    ""100 ms"",
    ""1x1"",
    ""2x2"",
    ""992.4 µm"",
    ""5.536 µm"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    ""1"",
    ""10"",
    """
62559_clip_27_quantity,videos/level_1/62559/clip_27.mp4,How many fingers are used to pinch the chamber?,"{""A"": ""1"", ""B"": ""3"", ""C"": ""4"", ""D"": ""2""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""test tubes"",
      ""count"": 1
    },
    {
      ""item"": ""petri dishes"",
      ""count"": 2
    },
    {
      ""item"": ""pipette tips"",
      ""count"": 1
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [""10""],
  ""counts"": [""1 test tube rack"", ""1 test tube"", ""1 petri dish"", ""1 pipette""],
  ""measurements_observed"": []
}"
62559_clip_23_quantity,videos/level_1/62559/clip_23.mp4,At what angle is the chamber tilted?,"{""A"": ""30 degrees"", ""B"": ""90 degrees"", ""C"": ""45 degrees"", ""D"": ""60 degrees""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""test tubes"": 1,
    ""pipette"": 1,
    ""glove"": 2,
    ""test tube rack"": 1
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 pipette"",
    ""1 petri dish"",
    ""1 test tube"",
    ""1 test tube rack""
  ],
  ""measurements_observed"": []
}"
50658_clip_27_quantity,videos/level_1/50658/clip_27.mp4,What flow rate is set on the pump?,"{""A"": ""6.0 mL/h"", ""B"": ""0.5 mL/h"", ""C"": ""0.6 mL/h"", ""D"": ""0.8 mL/h""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""0.6"", ""18.2"", ""MΩ/cm""],
  ""counts"": [""1"", ""1"", ""1""],
  ""measurements_observed"": [""0.6 ml/hr"", ""resistivity 18.2 MΩ/cm""]
}
```","```json
{
  ""numbers_visible"": [""0.6"", ""18.2""],
  ""counts"": [""1 pump"", ""1 container"", ""1 glove"", ""1 hand""],
  ""measurements_observed"": [""0.6 ml/hr"", ""18.2 MΩ/cm""]
}
```"
50658_clip_20_quantity,videos/level_1/50658/clip_20.mp4,How many silk suture knots are placed during the intestinal procedure?,"{""A"": ""3"", ""B"": ""2"", ""C"": ""4"", ""D"": ""1""}","""B""",B,B,D,1.0,1.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""surgical instruments"",
      ""count"": 2
    },
    {
      ""item"": ""organs"",
      ""count"": 4
    }
  ],
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 syringe"",
    ""1 gloved hand"",
    ""1 animal subject""
  ],
  ""measurements_observed"": []
}
```"
52325_clip_13_quantity,videos/level_1/52325/clip_13.mp4,What temperature is shown on the display?,"{""A"": ""33°C"", ""B"": ""31°C"", ""C"": ""37°C"", ""D"": ""35°C""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""37.55"", ""37.09""],
  ""counts"": {
    ""testo devices"": 1,
    ""bottles"": 8
  },
  ""measurements_observed"": [""temperature""]
}
```","```json
{
  ""numbers_visible"": [""37.55"", ""37.10"", ""176T2""],
  ""counts"": [""1 thermometer""],
  ""measurements_observed"": [""37.55 °C"", ""37.10 °C""]
}
```"
52325_clip_56_quantity,videos/level_1/52325/clip_56.mp4,What temperature is shown on the oven display?,"{""A"": ""45°C"", ""B"": ""40°C"", ""C"": ""55°C"", ""D"": ""50°C""}","""A""",A,B,B,1.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""410"", ""0""],
  ""counts"": [""1""],
  ""measurements_observed"": [""410"", ""0""]
}
```","{
  ""numbers_visible"": [""400"", ""0""],
  ""counts"": [""1 person"", ""1 oven"", ""1 tray"", ""10 red containers""],
  ""measurements_observed"": [""400 (possibly temperature in degrees Celsius)""]
}"
55463_clip_36_quantity,videos/level_1/55463/clip_36.mp4,What temperature is shown on the refrigerator display?,"{""A"": ""-80°C"", ""B"": ""4°C"", ""C"": ""-20°C"", ""D"": ""-196°C""}","""C""",A,B,B,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""boxes"",
      ""count"": 3
    },
    {
      ""item"": ""containers"",
      ""count"": 2
    }
  ],
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 person"",
    ""1 refrigerator"",
    ""1 orange container"",
    ""1 blue container"",
    ""1 white container"",
    ""1 yellow container"",
    ""1 white box"",
    ""1 white shelf"",
    ""1 white door"",
    ""1 white wall"",
    ""1 white paper""
  ],
  ""measurements_observed"": []
}
```"
55463_clip_15_quantity,videos/level_1/55463/clip_15.mp4,What volume of isopropanol is added?,"{""A"": ""750 microliters"", ""B"": ""1000 microliters"", ""C"": ""500 microliters"", ""D"": ""250 microliters""}","""A""",D,D,D,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""test tubes"",
      ""count"": 1
    },
    {
      ""item"": ""pipette tips"",
      ""count"": 2
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 bottle of isopropanol"",
    ""1 orange microtube rack"",
    ""1 microtube in the rack"",
    ""1 pipette""
  ],
  ""measurements_observed"": []
}"
58267_clip_18_quantity,videos/level_1/58267/clip_18.mp4,What concentration is shown on the bottle label?,"{""A"": ""1 M"", ""B"": ""10 mM"", ""C"": ""200 mM"", ""D"": ""100 mM""}","""D""",B,B,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""20"", ""1500"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""1000"", ""10","{
  ""numbers_visible"": [],
  ""counts"": [
    ""3 pipettes"",
    ""1 bottle"",
    ""1 beaker"",
    ""1 orange test tube rack"",
    ""1 blue test tube rack"",
    ""1 centrifuge"",
    ""1 computer monitor"",
    ""1 keyboard"",
    ""1 mouse"",
    ""1 box of gloves""
  ],
  ""measurements_observed"": []
}"
58267_clip_30_quantity,videos/level_1/58267/clip_30.mp4,What incubation temperature is shown?,"{""A"": ""25°C"", ""B"": ""30°C"", ""C"": ""37°C"", ""D"": ""42°C""}","""B""",C,C,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""petri dishes"",
      ""count"": 2
    },
    {
      ""item"": ""test tubes"",
      ""count"": 1
    },
    {
      ""item"": ""test tube rack"",
      ""count"": 1
    }
  ],
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""2 petri dishes"",
    ""1 orange test tube rack"",
    ""1 gas cylinder"",
    ""1 beaker"",
    ""1 Bunsen burner"",
    ""1 marker"",
    ""1 petri dish lid"",
    ""1 petri dish with a grid pattern""
  ],
  ""measurements_observed"": []
}
```"
201866_clip_37_quantity,videos/level_1/201866/clip_37.mp4,What duration is shown on the timer during the initial adjustment phase?,"{""A"": ""20 minutes"", ""B"": ""10 minutes"", ""C"": ""30 minutes"", ""D"": ""15 minutes""}","""D""",C,A,A,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""73"", ""86""],
  ""counts"": {
    ""syringes"": ""1"",
    ""jars"": ""1""
  },
  ""measurements_observed"": {
    ""breaths_per_minute"": ""73 to 86""
  }
}
```","{
  ""numbers_visible"": [""73"", ""86""],
  ""counts"": [""1 machine"", ""1 jar"", ""1 hand"", ""1 hose""],
  ""measurements_observed"": [""73 BREATHS PER MINUTE"", ""86 BREATHS PER MINUTE""]
}"
201866_clip_10_quantity,videos/level_1/201866/clip_10.mp4,What heparin concentration is shown on screen?,"{""A"": ""1500 U/kg"", ""B"": ""1200 U/kg"", ""C"": ""1000 U/kg"", ""D"": ""800 U/kg""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""1200"", ""U/kg""],
  ""counts"": {
    ""syringes"": ""1"",
    ""organs"": ""multiple""
  },
  ""measurements_observed"": {
    ""heparin_concentration"": ""1200 U/kg""
  }
}
```","{
  ""numbers_visible"": [""1200""],
  ""counts"": [""1 syringe"", ""1 visible organ section""],
  ""measurements_observed"": [""1200 U/kg""]
}"
56437_clip_25_quantity,videos/level_1/56437/clip_25.mp4,What length is drawn using the Straight Line tool?,"{""A"": ""100 micrometers"", ""B"": ""1,000 micrometers"", ""C"": ""10 micrometers"", ""D"": ""500 micrometers""}","""B""",A,A,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""1024"", ""1023"", ""1022"", ""1021"", ""1020"", ""1019"", ""1018"", ""1017"", ""1016"", ""1015"", ""1014"", ""1013"", ""1012"", ""1011"", ""1010"", ""1009"", ""1008"", ""1007"", ""1006"", ""1005"", ""1004"", ""1003"", ""1002"", ""1001"", ""1000"", ""999"", ""998"", ""997"", ""996"", ""995"", ""994"", ""993"", ""992"", ""991"", ""990"", ""989"", ""988"", ""987"", ""986"", ""985"", ""984"", ""983"", ""982"", ""981"", ""980"", ""979"", ""978"", ""977"", ""976"", ""975"", ""974"", ""973"", ""972"", ""971"", ""970"", ""969"", ""968"", ""967"", ""966"", ""965"", ""964"", ""963"", ""962"", ""961"", ""960"", ""959"", ""958"", ""957"", ""956"", ""955"", ""954"", ""953"", ""952"", ""","```json
{
  ""numbers_visible"": [""1280x960 pixels"", ""100.00%""],
  ""counts"": [""1 image displayed"", ""1 crosshair""],
  ""measurements_observed"": []
}
```"
56437_clip_9_quantity,videos/level_1/56437/clip_9.mp4,What temperature is the hot plate set to?,"{""A"": ""55°C"", ""B"": ""60°C"", ""C"": ""50°C"", ""D"": ""65°C""}","""A""",B,B,B,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""gloved hands"": 1,
    ""bottles"": 1,
    ""buttons"": 2,
    ""dials"": 2
  },
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 magnetic stirrer"",
    ""1 bottle with a blue cap"",
    ""1 hand wearing a glove""
  ],
  ""measurements_observed"": []
}
```"
50593_clip_36_quantity,videos/level_1/50593/clip_36.mp4,How many times is the action performed around the cell?,"{""A"": ""2"", ""B"": ""4"", ""C"": ""1"", ""D"": ""3""}","""A""",D,C,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 pair of blue gloves"",
    ""1 pair of pliers""
  ],
  ""measurements_observed"": []
}"
50593_clip_44_quantity,videos/level_1/50593/clip_44.mp4,What mass is shown on the balance scale?,"{""A"": ""1.5 mg"", ""B"": ""1.2 mg"", ""C"": ""0.8 mg"", ""D"": ""2.0 mg""}","""B""",B,B,A,1.0,1.0,0.0,"```json
{
  ""numbers_visible"": [""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""","{
  ""numbers_visible"": [""0.0000""],
  ""counts"": [""1 analytical balance"", ""1 person"", ""1 pair of gloves"", ""1 lab coat"", ""1 pair of goggles""],
  ""measurements_observed"": [""0.0000 grams (weight displayed on the analytical balance)""]
}"
4022_clip_35_quantity,videos/level_1/4022/clip_35.mp4,What volume of liquid is being added to the wells?,"{""A"": ""4 mL"", ""B"": ""1 mL"", ""C"": ""3 mL"", ""D"": ""2 mL""}","""D""",B,B,B,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""19.03"", ""100""],
  ""counts"": {
    ""test tubes"": 2,
    ""pipette tips"": 2,
    ""microplates"": 1,
    ""bottles"": 2
  },
  ""measurements_observed"": [
    ""volume transferred: approximately 100 μL""
  ]
}
```","```json
{
  ""numbers_visible"": [""19.03""],
  ""counts"": [""1 pipette"", ""1 test tube"", ""1 test tube rack"", ""1 bottle"", ""12 wells in the well plate""],
  ""measurements_observed"": []
}
```"
4022_clip_47_quantity,videos/level_1/4022/clip_47.mp4,How many cryo vials are filled?,"{""A"": ""4"", ""B"": ""5"", ""C"": ""3"", ""D"": ""6""}","""A""",D,C,D,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""900"", ""0.05"", ""4"", ""9"", ""9"", ""3655""],
  ""counts"": {
    ""test tubes"": ""1"",
    ""bottles"": ""2""
  },
  ""measurements_observed"": {
    ""time"": ""5 min"",
    ""temperature"": ""RT"",
    ""speed"": ""900"",
    ""acceleration"": ""0.05"",
    ""duration"": ""499 seconds""
  }
}
```","```json
{
  ""numbers_visible"": [""250"", ""5"", ""900"", ""0.05"", ""4"", ""9"", ""9"", ""3655"", ""95"", ""5""],
  ""counts"": [""1 centrifuge"", ""1 bottle of BIOCHROM"", ""1 pipette"", ""1 test tube"", ""1 blue test tube rack"", ""1 red box""],
  ""measurements_observed"": [""250 x g"", ""5 min"", ""900 RPM"", ""0.05"", ""4"", ""9"", ""9"", ""3655"", ""95% growth medium"", ""5% DMSO""]
}
```"
53789_clip_22_quantity,videos/level_1/53789/clip_22.mp4,What flow rate is set on the syringe pump?,"{""A"": ""10 mL/min"", ""B"": ""100 mL/h"", ""C"": ""1.0 mL/h"", ""D"": ""10.0 mL/h""}","""D""",A,A,D,0.0,0.0,1.0,"```json
{
  ""numbers_visible"": [""10.0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""1"", ""0"", ""","{
  ""numbers_visible"": [""10.0""],
  ""counts"": [""1 syringe"", ""1 machine"", ""1 hand"", ""1 bowl of ice""],
  ""measurements_observed"": [""10.0 (likely a measurement on the machine's display, but the unit is not specified)""]
}"
53789_clip_19_quantity,videos/level_1/53789/clip_19.mp4,What volume of liquid is being added?,"{""A"": ""138 mL"", ""B"": ""150 mL"", ""C"": ""140 mL"", ""D"": ""130 mL""}","""A""",C,A,A,0.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""gloves"",
      ""count"": 2
    },
    {
      ""item"": ""syringes"",
      ""count"": 1
    }
  ],
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""2 purple gloves"",
    ""1 syringe"",
    ""1 round-bottom flask"",
    ""1 beaker"",
    ""1 magnetic stirrer""
  ],
  ""measurements_observed"": []
}
```"
50191_clip_34_quantity,videos/level_1/50191/clip_34.mp4,How many petri dishes are visible?,"{""A"": ""2"", ""B"": ""1"", ""C"": ""4"", ""D"": ""3""}","""D""",A,A,D,0.0,0.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""petri dishes"",
      ""count"": 2
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [""3""],
  ""measurements_observed"": []
}"
50191_clip_26_quantity,videos/level_1/50191/clip_26.mp4,What volume of medium is added?,"{""A"": ""6 mL"", ""B"": ""5 mL"", ""C"": ""7 mL"", ""D"": ""4 mL""}","""B""",A,A,B,0.0,0.0,1.0,"```json
{
  ""numbers_visible"": [""10%""],
  ""counts"": {
    ""syringes"": ""1"",
    ""test tubes"": ""2""
  },
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 person"",
    ""1 pipette"",
    ""1 beaker"",
    ""1 yellow container"",
    ""1 bottle of DMEM/F12"",
    ""1 glove"",
    ""1 lab coat""
  ],
  ""measurements_observed"": [
    ""DMEM/F12 containing 10% FPS and P/S""
  ]
}
```"
3250_clip_30_quantity,videos/level_1/3250/clip_30.mp4,What temperature is shown on the incubator display?,"{""A"": ""30°C"", ""B"": ""37°C"", ""C"": ""42°C"", ""D"": ""25°C""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""37"", ""24""],
  ""counts"": [],
  ""measurements_observed"": [""37°C"", ""24 hr""]
}
```","```json
{
  ""numbers_visible"": [""37"", ""24""],
  ""counts"": [""1 person"", ""1 incubator"", ""1 tray"", ""1 box of gloves""],
  ""measurements_observed"": [""37°C"", ""24 hr""]
}
```"
3250_clip_20_quantity,videos/level_1/3250/clip_20.mp4,What volume of hybridization solution is used to dissolve the RNA pellet?,"{""A"": ""60 microliters"", ""B"": ""70 microliters"", ""C"": ""50 microliters"", ""D"": ""80 microliters""}","""A""",A,B,A,1.0,0.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""lab equipment"",
      ""count"": 10
    },
    {
      ""item"": ""containers"",
      ""count"": 3
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 pipette"",
    ""1 person"",
    ""1 beaker"",
    ""1 glove"",
    ""1 lab coat"",
    ""1 phone""
  ],
  ""measurements_observed"": []
}"
3187_clip_31_quantity,videos/level_1/3187/clip_31.mp4,What volume of media is being pipetted?,"{""A"": ""1 mL"", ""B"": ""0.5 mL"", ""C"": ""2 mL"", ""D"": ""5 mL""}","""A""",B,B,B,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""syringes"": 1,
    ""pipettes"": 1,
    ""plastic containers"": 2,
    ""wires"": 4,
    ""buttons"": 1
  },
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 pipette"",
    ""2 blue connectors"",
    ""1 transparent container"",
    ""1 black circular platform"",
    ""1 metallic rod""
  ],
  ""measurements_observed"": []
}
```"
3187_clip_45_quantity,videos/level_1/3187/clip_45.mp4,What is the image acquisition interval?,"{""A"": ""Once every 5 minutes"", ""B"": ""Once every 2 minutes"", ""C"": ""Once every 30 seconds"", ""D"": ""Once per minute""}","""D""",C,C,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""20"", ""2009"", ""12:58"", ""11:24""],
  ""counts"": [""1"", ""1"", ""1"", ""1""],
  ""measurements_observed"": [""12:58"", ""11:24""]
}
```","{
  ""numbers_visible"": [""2009"", ""12:58"", ""10:58""],
  ""counts"": [""4 cells""],
  ""measurements_observed"": [""Jan 20, 2009 12:58"", ""Jan 20, 2009 10:58""]
}"
54611_clip_38_quantity,videos/level_1/54611/clip_38.mp4,What duration is displayed on the timer?,"{""A"": ""60 minutes"", ""B"": ""10 minutes"", ""C"": ""90 minutes"", ""D"": ""30 minutes""}","""A""",B,A,B,0.0,1.0,0.0,"```json
{
  ""numbers_visible"": [""0:00:00""],
  ""counts"": {
    ""lab ALERT timer"": 1,
    ""test tubes"": 2,
    ""orange test tube rack"": 1
  },
  ""measurements_observed"": [""time: 0:00:00""]
}
```","{
  ""numbers_visible"": [""0.00""],
  ""counts"": [""1 timer""],
  ""measurements_observed"": [""0.00 seconds""]
}"
54611_clip_31_quantity,videos/level_1/54611/clip_31.mp4,What mass of sample is shown on the balance?,"{""A"": ""1000 mg"", ""B"": ""10 mg"", ""C"": ""1 mg"", ""D"": ""100 mg""}","""D""",C,C,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""2"", ""0"", ""0"", ""g"", ""2"", ""0"", ""0"", ""mg"", ""1"", ""mg"", ""d"", ""GH-200"", ""Jove""],
  ""counts"": [""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""","{
  ""numbers_visible"": [""0.0000""],
  ""counts"": [""1 scale"", ""1 piece of paper""],
  ""measurements_observed"": [""0.0000 g""]
}"
62182_clip_34_quantity,videos/level_1/62182/clip_34.mp4,What cell confluency percentage is displayed on the cell counter?,"{""A"": ""90%"", ""B"": ""70%"", ""C"": ""75%"", ""D"": ""85%""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""1000"", ""2000""],
  ""counts"": {
    ""instruments"": 1,
    ""gloves"": 2
  },
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 person"",
    ""1 touch screen device"",
    ""1 laboratory instrument"",
    ""1 blue container with papers""
  ],
  ""measurements_observed"": []
}
```"
62182_clip_27_quantity,videos/level_1/62182/clip_27.mp4,What volume of liquid is being transferred?,"{""A"": ""200 microliters"", ""B"": ""150 microliters"", ""C"": ""100 microliters"", ""D"": ""50 microliters""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""test tubes"": 1,
    ""pipette"": 1,
    ""orange rack"": 1,
    ""blue rack"": 1,
    ""petri dish"": 1,
    ""beaker"": 1,
    ""bottle"": 1,
    ""flask"": 1
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 beaker"",
    ""1 bottle"",
    ""1 pipette"",
    ""1 test tube rack"",
    ""1 test tube"",
    ""1 multiwell plate"",
    ""1 person""
  ],
  ""measurements_observed"": []
}"
57598_clip_8_quantity,videos/level_1/57598/clip_8.mp4,What volume of PBS is used?,"{""A"": ""2 mL"", ""B"": ""1 mL"", ""C"": ""10 mL"", ""D"": ""0.5 mL""}","""B""",D,D,D,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""3000"", ""3"", ""RT""],
  ""counts"": {
    ""test tubes"": ""12"",
    ""pipette tips"": ""1"",
    ""lab bottles"": ""5"",
    ""centrifuge tubes"": ""1""
  },
  ""measurements_observed"": {
    ""speed"": ""3000 x g"",
    ""time"": ""3 min"",
    ""temperature"": ""RT""
  }
}
```","{
  ""numbers_visible"": [""3,000 x g"", ""3 min RT""],
  ""counts"": [""1 centrifuge"", ""1 test tube rack"", ""10 test tubes"", ""1 pipette"", ""1 person"", ""10 bottles"", ""3 containers""],
  ""measurements_observed"": [""3,000 x g"", ""3 minutes at room temperature""]
}"
