id,video_path,question,options,gold,pred_video,pred_7B_note,pred_72B_note,score_video,score_7B,score_72B,note_7B,note_72B
55685_clip_55_materials,videos/level_1/55685/clip_55.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""aerosol seed particles"", ""B"": ""seed crystals"", ""C"": ""talcum powder"", ""D"": ""silica nanoparticles""}","""C""",D,D,D,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [],
  ""labels_seen"": [""100""],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""blue"",
      ""size"": ""small""
    },
    {
      ""shape"": ""cylindrical"",
      ""color"": ""silver"",
      ""size"": ""medium""
    }
  ],
  ""substance_appearance"": []
}
```","```json
{
  ""materials_visible"": [],
  ""labels_seen"": [],
  ""container_descriptions"": [
    ""Rectangular device with a digital screen and multiple buttons, light gray in color, with blue components attached on top.""
  ],
  ""substance_appearance"": []
}
```"
55685_clip_50_materials,videos/level_1/55685/clip_50.mp4,Which material appears in this experimental step?,"{""A"": ""PTFE Teflon tube"", ""B"": ""PFA tubing"", ""C"": ""silicone tubing"", ""D"": ""polyethylene transfer tube""}","""A""",A,C,C,1.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""Silicone tubing"",
    ""Metal valve""
  ],
  ""labels_seen"": [
    ""VALVE""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""silver"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""transparent"",
      ""state"": ""liquid"",
      ""texture"": ""smooth""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""tubing"", ""valve""],
  ""labels_seen"": [],
  ""container_descriptions"": [""clear, flexible tubing connected to a metallic valve""],
  ""substance_appearance"": [""transparent liquid inside the tubing""]
}
```"
55685_clip_55_materials,videos/level_1/55685/clip_55.mp4,What material appears in this procedure?,"{""A"": ""particle stabilizers"", ""B"": ""liquid phase precursors"", ""C"": ""gas phase precursors"", ""D"": ""aerosol carrier gas""}","""C""",D,D,D,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [],
  ""labels_seen"": [""100""],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""blue"",
      ""size"": ""small""
    },
    {
      ""shape"": ""cylindrical"",
      ""color"": ""silver"",
      ""size"": ""medium""
    }
  ],
  ""substance_appearance"": []
}
```","```json
{
  ""materials_visible"": [],
  ""labels_seen"": [],
  ""container_descriptions"": [
    ""Rectangular device with a digital screen and multiple buttons, light gray in color, with blue components attached on top.""
  ],
  ""substance_appearance"": []
}
```"
55685_clip_31_materials,videos/level_1/55685/clip_31.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""aerosol flow"", ""B"": ""colloidal suspension"", ""C"": ""polystyrene latex spheres"", ""D"": ""nitrogen gas stream""}","""A""",C,A,C,0.0,1.0,0.0,"```json
{
  ""materials_visible"": [],
  ""labels_seen"": [
    ""TDS"",
    ""AEROSOLIC CLASSIFIER"",
    ""Model: 1000"",
    ""Serial No.: 123456789"",
    ""Date: 2023-04-05""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""white"",
      ""size"": ""medium""
    },
    {
      ""shape"": ""cylindrical"",
      ""color"": ""blue"",
      ""size"": ""large""
    }
  ],
  ""substance_appearance"": []
}
```","```json
{
  ""materials_visible"": [],
  ""labels_seen"": [
    ""Date: 01/01/2023"",
    ""Time: 12:00"",
    ""Batch ID: 12345"",
    ""Sample Temp: 25°C"",
    ""Sample Volume: 100 mL"",
    ""Sample Process: Complete""
  ],
  ""container_descriptions"": [
    ""Large white cylindrical container with a barcode label"",
    ""Small white cylindrical container with a barcode label""
  ],
  ""substance_appearance"": []
}
```"
2693_clip_16_materials,videos/level_1/2693/clip_16.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""cell freezing medium"", ""B"": ""DNase I solution"", ""C"": ""resuspended cells"", ""D"": ""Trypan blue solution""}","""C""",D,D,C,0.0,0.0,1.0,"```json
{
  ""materials_visible"": [
    ""test tube"",
    ""pipette"",
    ""microcentrifuge tubes""
  ],
  ""labels_seen"": [
    ""jove""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""transparent"",
      ""size"": ""small""
    },
    {
      ""shape"": ""cylindrical"",
      ""color"": ""transparent"",
      ""size"": ""large""
    },
    {
      ""shape"": ""cylindrical"",
      ""color"": ""transparent"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""red"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    },
    {
      ""color"": ""blue"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    },
    {
      ""color"": ""pink"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""test tube"", ""pipette"", ""sample in test tube""],
  ""labels_seen"": [""73000""],
  ""container_descriptions"": [""test tube with blue cap, cylindrical, small"", ""pipette, transparent with measurement markings"", ""centrifuge, white with a black lid, large""],
  ""substance_appearance"": [""pink liquid in test tube, liquid state, clear""]
}
```"
2693_clip_26_materials,videos/level_1/2693/clip_26.mp4,What material appears in this procedure?,"{""A"": ""RPMI-1640 medium"", ""B"": ""protein pellets"", ""C"": ""cellular debris"", ""D"": ""cells""}","""D""",A,A,A,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""DMEM Dulbecco's Modified Eagle Medium""
  ],
  ""labels_seen"": [
    ""DMEM Dulbecco's Modified Eagle Medium"",
    ""10938"",
    ""Corning"",
    ""3X wash"",
    ""Centrifuge 5804 R""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""transparent"",
      ""size"": ""small""
    },
    {
      ""shape"": ""cylindrical"",
      ""color"": ""transparent"",
      ""size"": ""large""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""red"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    },
    {
      ""color"": ""yellow"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""DMEM (Dulbecco's Modified Eagle Medium)""],
  ""labels_seen"": [""DMEM"", ""Dulbecco's Modified Eagle Medium"", ""10013"", ""GIBCO"", ""3X wash""],
  ""container_descriptions"": [""Large transparent bottle with a white cap containing DMEM"", ""Red plastic rack holding small tubes"", ""Small transparent tube held in hand""],
  ""substance_appearance"": [""Yellowish liquid in the DMEM bottle"", ""Clear liquid in the small tube""]
}
```"
2693_clip_35_materials,videos/level_1/2693/clip_35.mp4,What material appears in this procedure?,"{""A"": ""EMEM"", ""B"": ""PBS"", ""C"": ""DMEM"", ""D"": ""RPMI 1640""}","""C""",B,A,B,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""inCubafe""
  ],
  ""labels_seen"": [
    ""inCubafe"",
    ""THERMO SCIENTIFIC""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""red"",
      ""size"": ""medium""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""red"",
      ""state"": ""liquid"",
      ""texture"": ""homogeneous""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""test tubes containing a red liquid""],
  ""labels_seen"": [""incu-safe""],
  ""container_descriptions"": [""red test tube rack with multiple circular holes"", ""white incubator with a digital display and control panel""],
  ""substance_appearance"": [""red liquid in test tubes, appears to be a homogeneous solution""]
}
```"
2693_clip_27_materials,videos/level_1/2693/clip_27.mp4,Which material appears in this experimental step?,"{""A"": ""LB broth"", ""B"": ""DMEM"", ""C"": ""RPMI"", ""D"": ""PBS""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""materials_visible"": [
    ""DMEM""
  ],
  ""labels_seen"": [
    ""DMEM"",
    ""10938"",
    ""Gibco"",
    ""Autoclavable"",
    ""Cytomix""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""red"",
      ""size"": ""small""
    },
    {
      ""shape"": ""rectangular"",
      ""color"": ""white"",
      ""size"": ""large""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""pink"",
      ""state"": ""liquid"",
      ""texture"": ""transparent""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""DMEM (Dulbecco's Modified Eagle Medium)""],
  ""labels_seen"": [""DMEM"", ""Dulbecco's Modified Eagle Medium"", ""10938"", ""GIBCO""],
  ""container_descriptions"": [""Red conical tube with a clear cap"", ""Blue-lidded bottle containing DMEM medium""],
  ""substance_appearance"": [""Red liquid in the conical tube"", ""Clear liquid in the DMEM bottle""]
}
```"
63501_clip_22_materials,videos/level_1/63501/clip_22.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""chromatin"", ""B"": ""histone"", ""C"": ""nucleosome"", ""D"": ""BSA (bovine serum albumin)""}","""B""",D,D,D,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""Millipore water""
  ],
  ""labels_seen"": [
    ""Millipore"",
    ""0.457""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""white"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""clear"",
      ""state"": ""liquid"",
      ""texture"": ""transparent""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""unlabeled syringe"", ""unlabeled tubing""],
  ""labels_seen"": [""0:14:57""],
  ""container_descriptions"": [""syringe with a clear body and a plunger"", ""tubing with a transparent, flexible appearance""],
  ""substance_appearance"": [""clear liquid in the syringe""]
}
```"
63501_clip_17_materials,videos/level_1/63501/clip_17.mp4,Which material appears in this experimental step?,"{""A"": ""microscope slide"", ""B"": ""prepared flow cell"", ""C"": ""reaction chamber"", ""D"": ""syringe reservoir""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""materials_visible"": [
    ""Polyvinyl chloride (PVC) tubing""
  ],
  ""labels_seen"": [
    ""jove""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""clear"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""transparent"",
      ""state"": ""liquid"",
      ""texture"": ""smooth""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""catheter""],
  ""labels_seen"": [],
  ""container_descriptions"": [""transparent plastic container with a rectangular shape""],
  ""substance_appearance"": [""white, solid, flexible catheter""]
}
```"
63501_clip_19_materials,videos/level_1/63501/clip_19.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""Lambda DNA molecules"", ""B"": ""DNase I enzyme"", ""C"": ""Lambda phage particles"", ""D"": ""Plasmid DNA""}","""A""",D,D,D,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""HPLC system components""
  ],
  ""labels_seen"": [
    ""Jové""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""white"",
      ""size"": ""medium""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""transparent"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""microfluidic device"", ""tubing""],
  ""labels_seen"": [""jove""],
  ""container_descriptions"": [""white rectangular device with multiple ports and tubing connections"", ""small cylindrical containers with red and yellow caps""],
  ""substance_appearance"": [""transparent liquid in tubing""]
}
```"
63501_clip_39_materials,videos/level_1/63501/clip_39.mp4,What material appears in this procedure?,"{""A"": ""Quantum dots"", ""B"": ""Streptavidin-coated beads"", ""C"": ""DNA curtain"", ""D"": ""Microfluidic flow cell""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""materials_visible"": [
    ""DNA""
  ],
  ""labels_seen"": [
    ""DNA curtain can be extended for studying DNA"",
    ""mDNA variant including replication and transcription.""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""white"",
      ""size"": ""large""
    },
    {
      ""shape"": ""cylindrical"",
      ""color"": ""transparent"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""clear"",
      ""state"": ""liquid"",
      ""texture"": ""viscous""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""DNA""],
  ""labels_seen"": [""DNA curtain can be extended for studying DNA metabolism including replication and transcription.""],
  ""container_descriptions"": [""Small, clear glass pipette held by a gloved hand""],
  ""substance_appearance"": [""Not visible, as the focus is on the equipment and the pipette""]
}
```"
63892_clip_29_materials,videos/level_1/63892/clip_29.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""surgical staples"", ""B"": ""skin incision"", ""C"": ""subcutaneous sutures"", ""D"": ""fascia closure sutures""}","""B""",D,B,D,0.0,1.0,0.0,"```json
{
  ""materials_visible"": [
    ""Buprenorphine""
  ],
  ""labels_seen"": [
    ""0.1 mg/kg buprenorphine was administered post-operatively""
  ],
  ""container_descriptions"": [],
  ""substance_appearance"": [
    {
      ""material"": ""Buprenorphine"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""rat""],
  ""labels_seen"": [""0.1 mg/kg buprenorphine was administered post-operatively""],
  ""container_descriptions"": [""metal surgical instruments""],
  ""substance_appearance"": [""pink and red tissue, liquid blood""]
}
```"
63892_clip_12_materials,videos/level_1/63892/clip_12.mp4,What material appears in this procedure?,"{""A"": ""glycerol-moistened"", ""B"": ""iodine-treated"", ""C"": ""saline soaked"", ""D"": ""lactated Ringer's solution-soaked""}","""C""",A,A,A,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""sterile gloves"",
    ""scalpels"",
    ""forceps""
  ],
  ""labels_seen"": [
    ""Drapes omitted for demonstration""
  ],
  ""container_descriptions"": [],
  ""substance_appearance"": [
    ""The substance appears to be tissue, likely from an animal, with a pinkish-red hue indicating blood vessels and soft tissue.""
  ]
}
```","```json
{
  ""materials_visible"": [""rat""],
  ""labels_seen"": [""Drapes omitted for demonstration""],
  ""container_descriptions"": [""rat lying on a flat surface, possibly a surgical table""],
  ""substance_appearance"": [""exposed tissue is red and moist, indicating a surgical site""]
}
```"
63892_clip_20_materials,videos/level_1/63892/clip_20.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""sciatic nerve"", ""B"": ""iliac artery"", ""C"": ""femoral artery"", ""D"": ""iliac vein""}","""D""",B,B,B,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [""tissue sample"", ""microscope slides"", ""forceps""],
  ""labels_seen"": [""jove""],
  ""container_descriptions"": [
    {
      ""shape"": ""flat"",
      ""color"": ""transparent"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""pinkish-red"",
      ""state"": ""solid"",
      ""texture"": ""fleshy, slightly granular""
    },
    {
      ""color"": ""clear"",
      ""state"": ""liquid"",
      ""texture"": ""viscous""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""tissue sample""],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [""pink tissue with visible blood vessels, semi-transparent, with some white fibrous structures""]
}
```"
63892_clip_20_materials,videos/level_1/63892/clip_20.mp4,Which material appears in this experimental step?,"{""A"": ""anterior wall of the iliac artery"", ""B"": ""femoral artery wall"", ""C"": ""iliac vein wall"", ""D"": ""posterior wall of the iliac artery""}","""D""",B,B,B,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [""tissue sample"", ""microscope slides"", ""forceps""],
  ""labels_seen"": [""jove""],
  ""container_descriptions"": [
    {
      ""shape"": ""flat"",
      ""color"": ""transparent"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""pinkish-red"",
      ""state"": ""solid"",
      ""texture"": ""fleshy, slightly granular""
    },
    {
      ""color"": ""clear"",
      ""state"": ""liquid"",
      ""texture"": ""viscous""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""tissue sample""],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [""pink tissue with visible blood vessels, semi-transparent, with some white fibrous structures""]
}
```"
59396_clip_10_materials,videos/level_1/59396/clip_10.mp4,Which material appears in this experimental step?,"{""A"": ""mucosa"", ""B"": ""forceps"", ""C"": ""cartilage"", ""D"": ""tissue""}","""D""",B,D,B,0.0,1.0,0.0,"```json
{
  ""materials_visible"": [
    ""raw meat"",
    ""scalpel with blue handle""
  ],
  ""labels_seen"": [],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""white"",
      ""size"": ""large enough to hold the meat specimen""
    }
  ],
  ""substance_appearance"": [
    {
      ""material"": ""raw meat"",
      ""color"": ""pinkish-red"",
      ""state"": ""solid"",
      ""texture"": ""fleshy and fibrous""
    },
    {
      ""material"": ""scalpel blade"",
      ""color"": ""silver"",
      ""state"": ""solid"",
      ""texture"": ""sharp and metallic""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""sheep heart""],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [""The sheep heart is a solid organ with a mix of red and pinkish hues, featuring various textures including smooth muscle tissue and more fibrous areas.""]
}
```"
59396_clip_44_materials,videos/level_1/59396/clip_44.mp4,What material appears in this procedure?,"{""A"": ""trachea"", ""B"": ""carotid artery"", ""C"": ""pharynx"", ""D"": ""esophagus""}","""A""",D,D,A,0.0,0.0,1.0,"```json
{
  ""materials_visible"": [""raw meat""],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [""red, solid, fibrous""]
}
```","```json
{
  ""materials_visible"": [""porcine rib section""],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [""The porcine rib section is red and pink in color, solid in state, with a visible texture of muscle fibers and bone structure.""]
}
```"
59396_clip_30_materials,videos/level_1/59396/clip_30.mp4,What material appears in this procedure?,"{""A"": ""trachea"", ""B"": ""esophagus"", ""C"": ""thyroid cartilage"", ""D"": ""bronchus""}","""A""",B,B,B,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""dissecting scissors"",
    ""scalpel"",
    ""meat sample""
  ],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [
    {
      ""material"": ""meat sample"",
      ""description"": ""raw meat, red in color, solid state, fibrous texture""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""porcine tissue sample""],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [""red, solid, textured porcine tissue sample""]
}
```"
59396_clip_66_materials,videos/level_1/59396/clip_66.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""collagen sheet"", ""B"": ""pig skin from butcher shop cut in square shape"", ""C"": ""cellulose membrane"", ""D"": ""silicone polymer patch""}","""B""",A,B,B,0.0,1.0,1.0,"```json
{
  ""materials_visible"": [
    ""skin"",
    ""muscle tissue""
  ],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [
    {
      ""material"": ""skin"",
      ""appearance"": ""pinkish, soft, and flexible""
    },
    {
      ""material"": ""muscle tissue"",
      ""appearance"": ""red, firm, and fibrous""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""pig skin""],
  ""labels_seen"": [],
  ""container_descriptions"": [],
  ""substance_appearance"": [""The pig skin is light pink in color, appears as a solid, and has a smooth texture with some areas showing a darker, more fibrous structure.""]
}
```"
57928_clip_28_materials,videos/level_1/57928/clip_28.mp4,What material appears in this procedure?,"{""A"": ""resistors"", ""B"": ""power supplies"", ""C"": ""batteries"", ""D"": ""capacitors""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""materials_visible"": [
    ""Red batteries labeled 'Xtreme'""
  ],
  ""labels_seen"": [
    ""Xtreme""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""blue"",
      ""size"": ""large enough to hold multiple batteries""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""red"",
      ""state"": ""solid"",
      ""texture"": ""smooth""
    }
  ]
}
```","```json
{
  ""materials_visible"": [
    ""Lead-acid batteries""
  ],
  ""labels_seen"": [
    ""ODYSSEY Battery Extreme"",
    ""35-PC1400"",
    ""DANGER: POISON""
  ],
  ""container_descriptions"": [
    ""Rectangular, red lead-acid batteries with black and white labels. Each battery has a handle on top and multiple terminals on the sides.""
  ],
  ""substance_appearance"": [
    ""No visible contents as the batteries are sealed units.""
  ]
}
```"
57928_clip_23_materials,videos/level_1/57928/clip_23.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""wire"", ""B"": ""cable"", ""C"": ""rope"", ""D"": ""straps""}","""C""",A,B,A,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""black cable""
  ],
  ""labels_seen"": [
    ""jove""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""black"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""black"",
      ""state"": ""solid"",
      ""texture"": ""smooth""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""electrodes""],
  ""labels_seen"": [],
  ""container_descriptions"": [""black, thin, elongated electrodes""],
  ""substance_appearance"": [""sand-colored, solid, granular texture""]
}
```"
57928_clip_30_materials,videos/level_1/57928/clip_30.mp4,Which material appears in this experimental step?,"{""A"": ""banana plug wire"", ""B"": ""spade terminal wire"", ""C"": ""alligator clip wire"", ""D"": ""one side soldered/one side ring terminal wire""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""materials_visible"": [
    ""Extreme Red Battery""
  ],
  ""labels_seen"": [
    ""Extreme Red Battery"",
    ""DVR system""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""blue"",
      ""size"": ""large enough to hold multiple batteries""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""red"",
      ""state"": ""solid"",
      ""texture"": ""smooth""
    }
  ]
}
```","```json
{
  ""materials_visible"": [
    ""ODYSSEY Extreme Battery 35-PC1400""
  ],
  ""labels_seen"": [
    ""DVR system"",
    ""ODYSSEY Extreme Battery 35-PC1400"",
    ""DANGER-POISON""
  ],
  ""container_descriptions"": [
    ""Red rectangular battery with terminal posts and warning labels"",
    ""Blue plastic container holding the batteries and other components""
  ],
  ""substance_appearance"": [
    ""Red solid battery casing with metallic terminal posts""
  ]
}
```"
57928_clip_4_materials,videos/level_1/57928/clip_4.mp4,Which material appears in this experimental step?,"{""A"": ""MC4 connectors"", ""B"": ""four foot negative wires"", ""C"": ""bypass diodes"", ""D"": ""bus bars""}","""B""",A,A,A,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""Cable with red and black connectors"",
    ""White cable with white connectors"",
    ""Green cable with green connectors""
  ],
  ""labels_seen"": [
    ""DVR 2"",
    ""C1""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""rectangular"",
      ""color"": ""white"",
      ""size"": ""large""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""black"",
      ""state"": ""solid"",
      ""texture"": ""smooth""
    },
    {
      ""color"": ""white"",
      ""state"": ""solid"",
      ""texture"": ""smooth""
    },
    {
      ""color"": ""green"",
      ""state"": ""solid"",
      ""texture"": ""smooth""
    }
  ]
}
```","```json
{
  ""materials_visible"": [
    ""electrical cables"",
    ""electrical connectors""
  ],
  ""labels_seen"": [
    ""C1"",
    ""DVR 2""
  ],
  ""container_descriptions"": [
    ""Rectangular white electrical unit with multiple cables attached, labeled 'C1'."",
    ""Rectangular white electrical unit with multiple cables attached, labeled 'DVR 2'.""
  ],
  ""substance_appearance"": [
    ""Cables are various colors (red, black, white, green) and appear to be solid and flexible.""
  ]
}
```"
55532_clip_25_materials,videos/level_1/55532/clip_25.mp4,What material appears in this procedure?,"{""A"": ""modeling clay"", ""B"": ""sealed putty"", ""C"": ""vacuum grease"", ""D"": ""paraffin wax""}","""B""",D,D,D,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""test tube""
  ],
  ""labels_seen"": [
    ""jove""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""transparent"",
      ""size"": ""standard laboratory test tube size""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""yellow"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    },
    {
      ""color"": ""orange"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""test tubes"", ""pipette tips""],
  ""labels_seen"": [""jove""],
  ""container_descriptions"": [""two cylindrical glass test tubes with a narrow opening"", ""pipette tips are yellow and transparent""],
  ""substance_appearance"": [""clear liquid in test tubes"", ""pipette tips are solid and transparent""]
}
```"
55532_clip_22_materials,videos/level_1/55532/clip_22.mp4,What material appears in this procedure?,"{""A"": ""medium"", ""B"": ""distilled water"", ""C"": ""phosphate-buffered saline"", ""D"": ""tryptic soy broth""}","""A""",B,D,D,0.0,0.0,0.0,"```json
{
  ""materials_visible"": [
    ""pipette tip"",
    ""test tube""
  ],
  ""labels_seen"": [
    ""Fill to about 5 mm below the blue marker near the top of the tube""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""conical"",
      ""color"": ""transparent"",
      ""size"": ""small""
    },
    {
      ""shape"": ""cylindrical"",
      ""color"": ""transparent"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""yellow"",
      ""state"": ""liquid"",
      ""texture"": ""clear""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""unlabeled liquid sample""],
  ""labels_seen"": [""Fill to about 5 mm below the blue marker near the top of the tube""],
  ""container_descriptions"": [""small, transparent plastic tube with a blue marker near the top""],
  ""substance_appearance"": [""yellow liquid, clear, no visible solid particles""]
}
```"
55532_clip_21_materials,videos/level_1/55532/clip_21.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""ethanol (70%)"", ""B"": ""PBS buffer"", ""C"": ""sterile water"", ""D"": ""distilled water""}","""C""",C,D,C,1.0,0.0,1.0,"```json
{
  ""materials_visible"": [
    ""Distilled H2O""
  ],
  ""labels_seen"": [
    ""Distilled H2O"",
    ""1000 ml"",
    ""FAS""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""bottle"",
      ""color"": ""clear"",
      ""size"": ""medium""
    },
    {
      ""shape"": ""test tubes"",
      ""color"": ""transparent"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""clear"",
      ""state"": ""liquid"",
      ""texture"": ""transparent""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""deionized H2O""],
  ""labels_seen"": [""deionized H2O""],
  ""container_descriptions"": [""clear glass bottle with a yellow cap"", ""white test tube rack holding multiple test tubes"", ""small clear plastic vials"", ""orange biohazard bag""],
  ""substance_appearance"": [""clear liquid""]
}
```"
55532_clip_18_materials,videos/level_1/55532/clip_18.mp4,What material appears in the researcher's work in this video clip?,"{""A"": ""3% hydrogen peroxide"", ""B"": ""70% isopropyl alcohol"", ""C"": ""70% ethanol solution"", ""D"": ""distilled water""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""materials_visible"": [
    ""70% Ethanol""
  ],
  ""labels_seen"": [
    ""70%"",
    ""Ethanol""
  ],
  ""container_descriptions"": [
    {
      ""shape"": ""cylindrical"",
      ""color"": ""white"",
      ""size"": ""small""
    }
  ],
  ""substance_appearance"": [
    {
      ""color"": ""clear"",
      ""state"": ""liquid"",
      ""texture"": ""transparent""
    }
  ]
}
```","```json
{
  ""materials_visible"": [""ethanol""],
  ""labels_seen"": [""70% ETHANOL""],
  ""container_descriptions"": [""clear spray bottle with blue nozzle""],
  ""substance_appearance"": [""clear liquid""]
}
```"
